Id_Tempat,Nama_Tempat,Rating,Jumlah_Ulasan,Kategori,Latitude,Longitude,Link,Estimasi_Harga,Sumber_Data,Link_Sumber
346,Museum D'Topeng Kingdom (INDONESIAN HERITAGE MUSEUM) Jatim Park 1,4.6,57,Wisata Umum,-7.8839221,112.5249057,https://www.google.com/maps/place/Museum+D%27Topeng+Kingdom+%28INDONESIAN+HERITAGE+MUSEUM%29+Jatim+Park+1/data=!4m7!3m6!1s0x2e78872c4a5eb5a1:0x6953b3ecdd4126ad!8m2!3d-7.8839221!4d112.5249057!16s%2Fg%2F11fxzqgbwn!19sChIJobVeSiyHeC4RrSZB3eyzU2k?authuser=0&hl=id&rclk=1,39600,tiket.com,https://www.tiket.com/id-id/to-do/jatim-park-1
347,Petik Apel Kota Batu,3.7,23,Wisata Umum,-7.860566,112.5266957,https://www.google.com/maps/place/Petik+Apel+Kota+Batu/data=!4m7!3m6!1s0x2e7880b49d54bef7:0x3879e2be877829e9!8m2!3d-7.860566!4d112.5266957!16s%2Fg%2F11c6f5c70b!19sChIJ975UnbSAeC4R6Sl4h77ieTg?authuser=0&hl=id&rclk=1,20000,kebun8.com,https://kebun8.com/paket/petik-apel/
348,"Wisata Sumber Air "" DAM COKRO "" Lowoksari",4.3,123,Tujuan Wisata · ,-7.9000712,112.6239566,https://www.google.com/maps/place/Wisata+Sumber+Air+%22+DAM+COKRO+%22+Lowoksari/data=!4m7!3m6!1s0x2dd62bd1ea590afb:0xf550ef55406123ae!8m2!3d-7.9000712!4d112.6239566!16s%2Fg%2F11jh0w_05v!19sChIJ-wpZ6tEr1i0RriNhQFXvUPU?authuser=0&hl=id&rclk=1,7000,instagram.com,https://www.instagram.com/p/DYrR-CVEoTb/
349,Puncak BALUPUG dalas 89,4.8,33,Tujuan Wisata · Unnamed Road,-7.8428929,112.5490211,https://www.google.com/maps/place/Puncak+BALUPUG+dalas+89/data=!4m7!3m6!1s0x2e787f2bd7c2b721:0xaff738ae6315ee0b!8m2!3d-7.8428929!4d112.5490211!16s%2Fg%2F11rsd9vyy9!19sChIJIbfC1yt_eC4RC-4VY644968?authuser=0&hl=id&rclk=1,65214,id.trip.com,https://id.trip.com/travel-guide/attraction/batu/puncak-balupug-dalas-89-138508778/
350,Mall Bunga Sidomulyo,4.8,121,Mall Bunga Sidomulyo,-7.846413,112.5226571,https://www.google.com/maps/place/Mall+Bunga+Sidomulyo/data=!4m7!3m6!1s0x2e7887a606d305a5:0xea1c9e6f0e89f5e5!8m2!3d-7.846413!4d112.5226571!16s%2Fg%2F11nnjjg7v4!19sChIJpQXTBqaHeC4R5fWJDm-eHOo?authuser=0&hl=id&rclk=1,2000,radarbatu.jawapos.com,https://radarbatu.jawapos.com/wisata-kuliner/2602110018/bukan-mall-biasa-mall-bunga-sidomulyo-tawarkan-sensasi-belanja-di-tengah-banyaknya-pilihan-bunga
351,Wisata Religi Gunung Mujur ꦒꦸꦤꦸꦁꦩꦸꦗꦸꦂ,4.6,53,Wisata Religi Gunung Mujur ꦒꦸꦤꦸꦁꦩꦸꦗꦸꦂ,-7.8263032,112.5931148,https://www.google.com/maps/place/Wisata+Religi+Gunung+Mujur+%EA%A6%92%EA%A6%B8%EA%A6%A4%EA%A6%B8%EA%A6%81%EA%A6%A9%EA%A6%B8%EA%A6%97%EA%A6%B8%EA%A6%82/data=!4m7!3m6!1s0x2e787f2d9b421d29:0x99467de67a02a271!8m2!3d-7.8263032!4d112.5931148!16s%2Fg%2F11q95r7hn3!19sChIJKR1Cmy1_eC4RcaICeuZ9Rpk?authuser=0&hl=id&rclk=1,0,id.trip.com,https://id.trip.com/travel-guide/attraction/karang-ploso/wisata-religi-gunung-mujur-146740307/
352,"Rest Area Wisata Petik Apel ""Mitra Apel""",4.3,621,Wisata Umum,-7.8532121,112.5271929,https://www.google.com/maps/place/Rest+Area+Wisata+Petik+Apel+%22Mitra+Apel%22/data=!4m7!3m6!1s0x2e7880aa656835c7:0x406aac2923e7e0b7!8m2!3d-7.8532121!4d112.5271929!16s%2Fg%2F11c1r1xwgm!19sChIJxzVoZaqAeC4Rt-DnIymsakA?authuser=0&hl=id&rclk=1,15000,kebun8.com,https://kebun8.com/paket/petik-apel/
353,Petik jeruk LEMBAH MANAH pak Agus,4.7,99,Wisata Umum,-7.8576799,112.585842,https://www.google.com/maps/place/Petik+jeruk+LEMBAH+MANAH+pak+Agus/data=!4m7!3m6!1s0x2e7881195f5aa16f:0xcded2864dd9d69b8!8m2!3d-7.8576799!4d112.585842!16s%2Fg%2F11vkfxbj4q!19sChIJb6FaXxmBeC4RuGmd3WQo7c0?authuser=0&hl=id&rclk=1,20000,instagram.com,https://www.instagram.com/reel/DMPqmqHpmEH/
354,Wisata petik apel jeruk strawberry makan sepuasnya,4.9,31,Wisata Umum,-7.8389206,112.5282869,https://www.google.com/maps/place/Wisata+petik+apel+jeruk+strawberry+makan+sepuasnya/data=!4m7!3m6!1s0x2e787f0008d74e0f:0x1b1a10a9a20366eb!8m2!3d-7.8389206!4d112.5282869!16s%2Fg%2F11xspwwldq!19sChIJD07XCAB_eC4R62YDoqkQGhs?authuser=0&hl=id&rclk=1,20000,kebun8.com,https://kebun8.com/paket/petik-apel/
355,Wisata Petik Apel KTMA,4.1,462,Wisata Petik Apel KTMA,-7.8249876,112.5298624,https://www.google.com/maps/place/Wisata+Petik+Apel+KTMA/data=!4m7!3m6!1s0x2e787e0894472fcd:0x5cd51cf5d3c4bf0d!8m2!3d-7.8249876!4d112.5298624!16s%2Fg%2F11b6tqxzz4!19sChIJzS9HlAh-eC4RDb_E0_Uc1Vw?authuser=0&hl=id&rclk=1,25000,traveloka.com,https://www.traveloka.com/id-id/explore/destination/wisata-petik-apel-malang-acc/469830
356,Budug Asu 1422 Mdpl,4.7,429,Wisata Umum,-7.8066024,112.6192365,https://www.google.com/maps/place/Budug+Asu+1422+Mdpl/data=!4m7!3m6!1s0x2e787f877a58d4af:0xcb6aa07d6699a2d1!8m2!3d-7.8066024!4d112.6192365!16s%2Fg%2F11gb3sly8_!19sChIJr9RYeod_eC4R0aKZZn2gass?authuser=0&hl=id&rclk=1,15000,cakrabirawatour.com,https://cakrabirawatour.com/puncak-budug-asu/
357,Agrowisata Teh Wonosari,4.5,7905,Agrowisata Teh Wonosari,-7.8204902,112.6431502,https://www.google.com/maps/place/Agrowisata+Teh+Wonosari/data=!4m7!3m6!1s0x2dd7d4b6aa5b34bf:0x1b4684ca99aa8076!8m2!3d-7.8204902!4d112.6431502!16s%2Fg%2F11c56bnjbx!19sChIJvzRbqrbU1y0RdoCqmcqERhs?authuser=0&hl=id&rclk=1,15000,travelspromo.com,https://travelspromo.com/htm-wisata/kebun-teh-wonosari-malang/
358,Pantai Jolangkung ꦥꦼꦱꦶꦱꦶꦂꦗꦺꦴꦭꦔ꧀ꦏꦸꦁ,4.5,772,Pantai Jolangkung ꦥꦼꦱꦶꦱꦶꦂꦗꦺꦴꦭꦔ꧀ꦏꦸꦁ,-8.4281993,112.6285449,https://www.google.com/maps/place/Pantai+Jolangkung+%EA%A6%A5%EA%A6%BC%EA%A6%B1%EA%A6%B6%EA%A6%B1%EA%A6%B6%EA%A6%82%EA%A6%97%EA%A6%BA%EA%A6%B4%EA%A6%AD%EA%A6%94%EA%A7%80%EA%A6%8F%EA%A6%B8%EA%A6%81/data=!4m7!3m6!1s0x2dd601e6f694bd5b:0x2ec34f1a5b395e02!8m2!3d-8.4281993!4d112.6285449!16s%2Fg%2F1q61c1pq0!19sChIJW72U9uYB1i0RAl45WxpPwy4?authuser=0&hl=id&rclk=1,10000,pikiran-rakyat.com,https://www.pikiran-rakyat.com/gaya-hidup/pr-018974268/pantai-jolangkung-lokasi-daya-tarik-dan-tiket-masuk?page=all
359,Pantai Kangen ꦥꦼꦱꦶꦱꦶꦂꦏꦔꦼꦤ꧀,4.5,297,Pantai Kangen ꦥꦼꦱꦶꦱꦶꦂꦏꦔꦼꦤ꧀,-8.4295823,112.632713,https://www.google.com/maps/place/Pantai+Kangen+%EA%A6%A5%EA%A6%BC%EA%A6%B1%EA%A6%B6%EA%A6%B1%EA%A6%B6%EA%A6%82%EA%A6%8F%EA%A6%94%EA%A6%BC%EA%A6%A4%EA%A7%80/data=!4m7!3m6!1s0x2dd601e8647b7a2b:0xf28b9291fd433131!8m2!3d-8.4295823!4d112.632713!16s%2Fg%2F11f3jhtps1!19sChIJK3p7ZOgB1i0RMTFD_ZGSi_I?authuser=0&hl=id&rclk=1,10000,24travel.id,https://24travel.id/pantai-kangen-malang/?srsltid=AfmBOop8JocaQ3mM2hzjZZBwzkMEbwhjRR_XthS_PaEbvrHUQIAVhK_u
360,Gunung Getun ꦒꦸꦤꦸꦁꦒꦼꦠꦸꦤ꧀,4.2,113,Gunung Getun ꦒꦸꦤꦸꦁꦒꦼꦠꦸꦤ꧀,-8.4382075,112.6437569,https://www.google.com/maps/place/Gunung+Getun+%EA%A6%92%EA%A6%B8%EA%A6%A4%EA%A6%B8%EA%A6%81%EA%A6%92%EA%A6%BC%EA%A6%A0%EA%A6%B8%EA%A6%A4%EA%A7%80/data=!4m7!3m6!1s0x2dd601b881c51db9:0x2c9d3d5095313998!8m2!3d-8.4382075!4d112.6437569!16s%2Fg%2F11cn5phbvm!19sChIJuR3FgbgB1i0RmDkxlVA9nSw?authuser=0&hl=id&rclk=1,10000,kompasiana.com,https://www.kompasiana.com/yycorjesu/63d8b79628c4f568b54bd0d2/pantai-ungapan-ada-titik-sensasi-pertemuan-antara-sungai-dengan-laut?page=all&page_images=15
361,Pantai Gopit ꦥꦼꦱꦶꦱꦶꦂꦒꦺꦴꦥꦶꦠ꧀,4.7,192,Pantai Gopit ꦥꦼꦱꦶꦱꦶꦂꦒꦺꦴꦥꦶꦠ꧀,-8.4260767,112.6147673,https://www.google.com/maps/place/Pantai+Gopit+%EA%A6%A5%EA%A6%BC%EA%A6%B1%EA%A6%B6%EA%A6%B1%EA%A6%B6%EA%A6%82%EA%A6%92%EA%A6%BA%EA%A6%B4%EA%A6%A5%EA%A6%B6%EA%A6%A0%EA%A7%80/data=!4m7!3m6!1s0x2e78ab5dc1a51cc1:0x6002d71fc6c88ea0!8m2!3d-8.4260767!4d112.6147673!16s%2Fg%2F11j5gyv8fj!19sChIJwRylwV2reC4RoI7Ixh_XAmA?authuser=0&hl=id&rclk=1,15000,id.trip.com,https://id.trip.com/travel-guide/attraction/gedangan/pantai-gopit-136982688/
362,Pantai Bajulmati,4.6,68,Pantai Bajulmati,-8.4303083,112.6351609,https://www.google.com/maps/place/Pantai+Bajulmati/data=!4m7!3m6!1s0x2dd601a2741ee84b:0xba7ca822388fca3c!8m2!3d-8.4303083!4d112.6351609!16s%2Fg%2F11jgk5dhhm!19sChIJS-gedKIB1i0RPMqPOCKofLo?authuser=0&hl=id&rclk=1,10000,traveloka.com,https://www.traveloka.com/id-id/explore/destination/pantai-bajul-mati-acc/385918
363,WISATA BAN KINTIR,5.0,21,WISATA BAN KINTIR,-8.1689218,112.6926228,https://www.google.com/maps/place/WISATA+BAN+KINTIR/data=!4m7!3m6!1s0x2dd61f8b909b9cbd:0xecfa14e76ea2d53e!8m2!3d-8.1689218!4d112.6926228!16s%2Fg%2F11shsyhptd!19sChIJvZybkIsf1i0RPtWibucU-uw?authuser=0&hl=id&rclk=1,15000,tiket.com,https://www.tiket.com/id-id/explore/to-do-wisata-malang
364,Watu Leter,4.7,351,Wisata Umum,-8.4452265,112.6484049,https://www.google.com/maps/place/Watu+Leter/data=!4m7!3m6!1s0x2dd601516ca69813:0x32aba3fa7e029b91!8m2!3d-8.4452265!4d112.6484049!16s%2Fg%2F11rstj4mv1!19sChIJE5imbFEB1i0RkZsCfvqjqzI?authuser=0&hl=id&rclk=1,10000,24travel.id,https://24travel.id/pantai-watu-leter-malang/?srsltid=AfmBOopS0TGcJVETArUpbrYscpSjZxC88G9xdyDvZBJobk7P-nJr6d8k
365,Pantai Parang Dowo,4.5,1058,Pantai Parang Dowo,-8.4283824,112.62536,https://www.google.com/maps/place/Pantai+Parang+Dowo/data=!4m7!3m6!1s0x2dd601e131409ec5:0xaebb60b94e96ddb6!8m2!3d-8.4283824!4d112.62536!16s%2Fg%2F11cjj8l0zl!19sChIJxZ5AMeEB1i0Rtt2WTrlgu64?authuser=0&hl=id&rclk=1,10000,travel.kompas.com,https://travel.kompas.com/read/2022/11/21/144321127/pantai-parang-dowo-di-malang-jam-buka-tiket-masuk-aktivitas?page=all
366,Pantai Mahadewi,5.0,35,Pantai Mahadewi,-8.432359,112.638237,https://www.google.com/maps/place/Pantai+Mahadewi/data=!4m7!3m6!1s0x2dd60100230a580f:0x362c6d0790cee4da!8m2!3d-8.432359!4d112.638237!16s%2Fg%2F11yzv0h88j!19sChIJD1gKIwAB1i0R2uTOkAdtLDY?authuser=0&hl=id&rclk=1,10000,radarmalang.jawapos.com,https://radarmalang.jawapos.com/wisata-kuliner/2605080032/berapa-harga-tiket-masuk-pantai-wediawu-ini-info-biaya-fasilitas-hingga-penginapan?page=all
367,COBAN PANDAWA,4.3,121,Wisata Umum,-8.3106761,112.7842676,https://www.google.com/maps/place/COBAN+PANDAWA/data=!4m7!3m6!1s0x2dd61aceaaaaaaab:0x4dc080b12c26a0aa!8m2!3d-8.3106761!4d112.7842676!16s%2Fg%2F11ggh80ghg!19sChIJq6qqqs4a1i0RqqAmLLGAwE0?authuser=0&hl=id&rclk=1,10000,traveloka.com,https://www.traveloka.com/id-id/explore/activities/panduan-wisata-lembah-pandawa-pandaan-ta/336473
368,Coban Nirwana,4.2,394,Tujuan Wisata · ,-8.3100871,112.667504,https://www.google.com/maps/place/Coban+Nirwana/data=!4m7!3m6!1s0x2dd61d209fd2fcfb:0xbb3f4f417be7bdbf!8m2!3d-8.3100871!4d112.667504!16s%2Fg%2F11c2y8gfkb!19sChIJ-_zSnyAd1i0Rv73ne0FPP7s?authuser=0&hl=id&rclk=1,35000,travel.kompas.com,https://travel.kompas.com/read/2021/01/05/191218427/rute-harga-tiket-dan-aktivitas-wisata-di-tempat-wisata-sekitar-songgoriti?page=all
369,Waduk Andeman,4.3,73,Tujuan Wisata · RQV6+WV9,-8.1552091,112.7622395,https://www.google.com/maps/place/Waduk+Andeman/data=!4m7!3m6!1s0x2dd6234d5b95e0bb:0x2878dd3685d1693f!8m2!3d-8.1552091!4d112.7622395!16s%2Fg%2F11gk8n45vx!19sChIJu-CVW00j1i0RP2nRhTbdeCg?authuser=0&hl=id&rclk=1,10000,beritajatim.com,https://beritajatim.com/eksplorasi-waduk-andeman-malang-wisata-alam-menawan-tiketnya-super-murah
370,Puncak Kapur Segaran,4.3,22,Wisata Umum,-8.2488602,112.6370746,https://www.google.com/maps/place/Puncak+Kapur+Segaran/data=!4m7!3m6!1s0x2dd61d908a10e497:0xae672d588e809c15!8m2!3d-8.2488602!4d112.6370746!16s%2Fg%2F11h_brdjct!19sChIJl-QQipAd1i0RFZyAjlgtZ64?authuser=0&hl=id&rclk=1,3500,instagram.com,https://www.instagram.com/p/Cz5ZIOGrwK0/
371,Wisata batu licin,4.4,101,Wisata batu licin,-8.1302393,112.6141431,https://www.google.com/maps/place/Wisata+batu+licin/data=!4m7!3m6!1s0x2e789fa2ef9e8807:0xd218299f5fff7bb0!8m2!3d-8.1302393!4d112.6141431!16s%2Fg%2F11nn057czy!19sChIJB4ie76KfeC4RsHv_X58pGNI?authuser=0&hl=id&rclk=1,5000,matic.malangkab.go.id,https://matic.malangkab.go.id/listing/pantai-licin
372,Monumen Pancasila,4.3,56,"Taman · RJ98+PC5, Jl. Babussalam",-8.18074,112.6160991,https://www.google.com/maps/place/Monumen+Pancasila/data=!4m7!3m6!1s0x2e78a0096e1a67bd:0xe6f88b344c090bba!8m2!3d-8.18074!4d112.6160991!16s%2Fg%2F11cm3ngvl1!19sChIJvWcabgmgeC4RugsJTDSL-OY?authuser=0&hl=id&rclk=1,5000,travel.kompas.com,https://travel.kompas.com/read/2023/09/09/080800327/monumen-pancasila-sakti--lokasi-jam-buka-dan-harga-tiket?page=all
375,Kampung Tridi,4.4,3321,Wisata Umum,-7.9822081,112.638085,https://www.google.com/maps/place/Kampung+Tridi/data=!4m7!3m6!1s0x2dd6283e01c1a03d:0x986312138709ffdb!8m2!3d-7.9822081!4d112.638085!16s%2Fg%2F11c5_179gv!19sChIJPaDBAT4o1i0R2_8JhxMSY5g?authuser=0&hl=id&rclk=1,5000,24travel.id,https://24travel.id/kampung-tridi/?srsltid=AfmBOorVpzp8pFUV5PNKTXIvyKBzPWdk0CMIRnICPSInaqaBzbir-aGs
376,Coban Amprong,4.0,41,Wisata Umum,-7.99282,112.6495368,https://www.google.com/maps/place/Coban+Amprong/data=!4m7!3m6!1s0x2dd6287227b8834b:0xf299e33333e335f8!8m2!3d-7.99282!4d112.6495368!16s%2Fg%2F11c5815zqs!19sChIJS4O4J3Io1i0R-DXjMzPjmfI?authuser=0&hl=id&rclk=1,35000,travel.kompas.com,https://travel.kompas.com/read/2023/09/07/223500927/coban-rondo-malang--harga-tiket-jam-buka-dan-daya-tarik-?page=all
377,Taman Wisata Air Wendit,4.1,8075,Taman Wisata Air Wendit,-7.9524529,112.6749379,https://www.google.com/maps/place/Taman+Wisata+Air+Wendit/data=!4m7!3m6!1s0x2dd629043af82959:0xec485eada38f1cd6!8m2!3d-7.9524529!4d112.6749379!16s%2Fg%2F1q66hwcyw!19sChIJWSn4OgQp1i0R1hyPo61eSOw?authuser=0&hl=id&rclk=1,10500,travelspromo.com,https://travelspromo.com/htm-wisata/taman-wisata-wendit-malang/
378,Taman Edukasi Rolak Kedungkandang,4.5,232,Taman Edukasi Rolak Kedungkandang,-7.9897566,112.6540108,https://www.google.com/maps/place/Taman+Edukasi+Rolak+Kedungkandang/data=!4m7!3m6!1s0x2dd6286fc18eb0a9:0x3111a3208ab5c022!8m2!3d-7.9897566!4d112.6540108!16s%2Fg%2F11c744vcxz!19sChIJqbCOwW8o1i0RIsC1iiCjETE?authuser=0&hl=id&rclk=1,20000,kumparan.com,https://kumparan.com/seputar-malang/3-wisata-edukasi-murah-di-malang-yang-menambah-wawasan-24AJvGv35ej
379,Jembatan Kaca Ngalam Indonesia,4.3,122,Wisata Umum,-7.9831936,112.637773,https://www.google.com/maps/place/Jembatan+Kaca+Ngalam+Indonesia/data=!4m7!3m6!1s0x2dd62815d884c9ab:0x207675598102316!8m2!3d-7.9831936!4d112.637773!16s%2Fg%2F11f15k2xdp!19sChIJq8mE2BUo1i0RFiMQmFVnBwI?authuser=0&hl=id&rclk=1,40000,travel.detik.com,https://travel.detik.com/travel-news/d-7324335/harga-hingga-tips-berkunjung-ke-jembatan-kaca-di-malang-skyland
380,Kampung Kelir,4.5,50,Wisata Umum,-7.9912389,112.6413326,https://www.google.com/maps/place/Kampung+Kelir/data=!4m7!3m6!1s0x2dd629b1da687407:0xb1e38fcdf616bfd2!8m2!3d-7.9912389!4d112.6413326!16s%2Fg%2F11g1gnl067!19sChIJB3Ro2rEp1i0R0r8W9s2P47E?authuser=0&hl=id&rclk=1,2000,instagram.com,https://www.instagram.com/p/C3B1O5uSx6G/
381,Kampung Warna Warni Jodipan,4.5,1845,Wisata Umum,-7.9828797,112.6372548,https://www.google.com/maps/place/Kampung+Warna+Warni+Jodipan/data=!4m7!3m6!1s0x2dd629537cd9ffdf:0x614750a282c3fe65!8m2!3d-7.9828797!4d112.6372548!16s%2Fg%2F11sxyh8717!19sChIJ3__ZfFMp1i0RZf7DgqJQR2E?authuser=0&hl=id&rclk=1,5000,travelspromo.com,https://travelspromo.com/htm-wisata/kampung-jodipan-malang/
382,Alun-Alun Malang,4.6,67398,Wisata Umum,-7.9826145,112.6308113,https://www.google.com/maps/place/Alun-Alun+Malang/data=!4m7!3m6!1s0x2dd628181bac60c7:0xe71f0ef69b3810b4!8m2!3d-7.9826145!4d112.6308113!16s%2Fg%2F1hm38k9qm!19sChIJx2CsGxgo1i0RtBA4m_YOH-c?authuser=0&hl=id&rclk=1,5000,detik.com,https://www.detik.com/jatim/wisata/d-6902658/alun-alun-kota-malang-daya-tarik-lokasi-dan-harga-tiket
383,Wisata Kayutangan Kota Malang,4.8,20,Wisata Kayutangan Kota Malang,-7.9776301,112.6293576,https://www.google.com/maps/place/Wisata+Kayutangan+Kota+Malang/data=!4m7!3m6!1s0x2dd6290027ddda65:0x11a8ede2e16eeaa8!8m2!3d-7.9776301!4d112.6293576!16s%2Fg%2F11wty2yklt!19sChIJZdrdJwAp1i0RqOpu4eLtqBE?authuser=0&hl=id&rclk=1,10000,travel.kompas.com,https://travel.kompas.com/read/2022/05/10/131000527/rute-harga-tiket-dan-fasilitas-kampoeng-heritage-kajoetangan-malang?page=all
384,Pecinan Malang,4.5,64,Wisata Umum,-7.9860032,112.6334661,https://www.google.com/maps/place/Pecinan+Malang/data=!4m7!3m6!1s0x2dd6296264e27623:0xdde4458b6c19d3a0!8m2!3d-7.9860032!4d112.6334661!16s%2Fg%2F11lsm8yfs8!19sChIJI3biZGIp1i0RoNMZbItF5N0?authuser=0&hl=id&rclk=1,0,,
385,TPU Kasin,4.8,82,Wisata Umum,-7.9896057,112.6239566,https://www.google.com/maps/place/TPU+Kasin/data=!4m7!3m6!1s0x2dd62908e4487637:0xf65961aa389de32b!8m2!3d-7.9896057!4d112.6239566!16s%2Fg%2F11spwjf3gw!19sChIJN3ZI5Agp1i0RK-OdOKphWfY?authuser=0&hl=id&rclk=1,10000,beritasatu.com,https://www.beritasatu.com/news/478491/unik-tpu-di-malang-ini-dijadikan-destinasi-wisata
386,"Oud Malang , Tweede Afstandpaal "" Km 0 "" - 0 Km Kota Malang",4.6,40,Wisata Umum,-7.9817898,112.63121,"https://www.google.com/maps/place/Oud+Malang+,+Tweede+Afstandpaal+%22+Km+0+%22+-+0+Km+Kota+Malang/data=!4m7!3m6!1s0x2dd62822a9b7b8d1:0xa3cecd15d269d34d!8m2!3d-7.9817898!4d112.63121!16s%2Fg%2F11gd1w9dwc!19sChIJ0bi3qSIo1i0RTdNp0hXNzqM?authuser=0&hl=id&rclk=1",0,,
387,Kayutangan Heritage,4.7,781,Wisata Umum,-7.9764311,112.6293999,https://www.google.com/maps/place/Kayutangan+Heritage/data=!4m7!3m6!1s0x2dd629000e2ce061:0xd334cab473074b4c!8m2!3d-7.9764311!4d112.6293999!16s%2Fg%2F11vpg92661!19sChIJYeAsDgAp1i0RTEsHc7TKNNM?authuser=0&hl=id&rclk=1,10000,travel.kompas.com,https://travel.kompas.com/read/2022/05/10/131000527/rute-harga-tiket-dan-fasilitas-kampoeng-heritage-kajoetangan-malang?page=all
388,Malang Heritage,4.6,101,Wisata Umum,-7.9781297,112.629452,https://www.google.com/maps/place/Malang+Heritage/data=!4m7!3m6!1s0x2dd629032c99efeb:0xbaa97c76ff1d41fb!8m2!3d-7.9781297!4d112.629452!16s%2Fg%2F11tsphpq1w!19sChIJ6--ZLAMp1i0R-0Ed_3Z8qbo?authuser=0&hl=id&rclk=1,10000,travel.kompas.com,https://travel.kompas.com/read/2022/05/10/131000527/rute-harga-tiket-dan-fasilitas-kampoeng-heritage-kajoetangan-malang?page=all
389,Taman Halmahera,4.3,118,Taman Halmahera,-7.9923625,112.6282656,https://www.google.com/maps/place/Taman+Halmahera/data=!4m7!3m6!1s0x2dd62804d3aaa01f:0xea3e69f8da4d30d6!8m2!3d-7.9923625!4d112.6282656!16s%2Fg%2F11f3jn86tl!19sChIJH6Cq0wQo1i0R1jBN2vhpPuo?authuser=0&hl=id&rclk=1,0,malangkota.go.id,https://malangkota.go.id/taman-dan-hutan-kota/
391,Monumen Melati Kadet Suropati,4.5,96,Wisata Umum,-7.9722947,112.6216063,https://www.google.com/maps/place/Monumen+Melati+Kadet+Suropati/data=!4m7!3m6!1s0x2dd62827df6c8dc5:0xece17a95ca3769b5!8m2!3d-7.9722947!4d112.6216063!16s%2Fg%2F11by_hdf6l!19sChIJxY1s3yco1i0RtWk3ypV64ew?authuser=0&hl=id&rclk=1,0,,
392,De Rumah Park,4.4,101,"Taman · De Rumah, Jalan",-7.9567026,112.6206672,https://www.google.com/maps/place/De+Rumah+Park/data=!4m7!3m6!1s0x2dd629d608aaf28d:0xf47794c8db5a8e29!8m2!3d-7.9567026!4d112.6206672!16s%2Fg%2F11cjh_70wb!19sChIJjfKqCNYp1i0RKY5a28iUd_Q?authuser=0&hl=id&rclk=1,25000,instagram.com,https://www.instagram.com/reel/C0G3FpHJxL0/
393,Dam Kadalpang,4.1,99,Wisata Umum,-7.9577925,112.6243295,https://www.google.com/maps/place/Dam+Kadalpang/data=!4m7!3m6!1s0x2e78827870741539:0xbdd71e978ac39cb5!8m2!3d-7.9577925!4d112.6243295!16s%2Fg%2F11btvwvw4x!19sChIJORV0cHiCeC4RtZzDipce170?authuser=0&hl=id&rclk=1,5000,instagram.com,https://www.instagram.com/reel/Cz-0dQ3vq6b/
394,Monumen Tentara Genie Pelajar,4.6,159,Wisata Umum,-7.9753899,112.6260551,https://www.google.com/maps/place/Monumen+Tentara+Genie+Pelajar/data=!4m7!3m6!1s0x2dd6282426ce079f:0x1ee32e093a97a1d4!8m2!3d-7.9753899!4d112.6260551!16s%2Fg%2F11h5vggsqd!19sChIJnwfOJiQo1i0R1KGXOgku4x4?authuser=0&hl=id&rclk=1,0,,
395,Patung Mayor Hamid Rusdi,4.5,47,Wisata Umum,-7.9656449,112.625161,https://www.google.com/maps/place/Patung+Mayor+Hamid+Rusdi/data=!4m7!3m6!1s0x2dd6282b8d4a112d:0x785e1b13f41c57d6!8m2!3d-7.9656449!4d112.625161!16s%2Fg%2F11ckqnbtsk!19sChIJLRFKjSso1i0R1lcc9BMbXng?authuser=0&hl=id&rclk=1,50000,lemon8-app.com,https://www.lemon8-app.com/ameliadwims/7145315876181656066?region=id
396,Masjid An-Nur,4.8,485,Masjid An-Nur,-7.9639168,112.6294924,https://www.google.com/maps/place/Masjid+An-Nur/data=!4m7!3m6!1s0x2dd6282d0f564e89:0xcf34e745ab591b85!8m2!3d-7.9639168!4d112.6294924!16s%2Fg%2F11b6dzhwzm!19sChIJiU5WDy0o1i0RhRtZq0XnNM8?authuser=0&hl=id&rclk=1,10000,instagram.com,https://www.instagram.com/reel/C5-iz4GPPCB/
397,Taman Bibit Mojolangu,4.4,192,Taman Bibit Mojolangu,-7.9330379,112.6280413,https://www.google.com/maps/place/Taman+Bibit+Mojolangu/data=!4m7!3m6!1s0x2dd629e517fbf1b9:0x85f65501079ed236!8m2!3d-7.9330379!4d112.6280413!16s%2Fg%2F11fyxg0q67!19sChIJufH7F-Up1i0RNtKeBwFV9oU?authuser=0&hl=id&rclk=1,25000,nahwatravel.co.id,https://nahwatravel.co.id/taman-dengan-fasilitas-terlengkap-di-kota-malang
398,Museum Mpu Purwa,4.6,769,Museum Mpu Purwa,-7.9403907,112.6208237,https://www.google.com/maps/place/Museum+Mpu+Purwa/data=!4m7!3m6!1s0x2dd629dfd58aaf95:0xe48aefb59fc0cf10!8m2!3d-7.9403907!4d112.6208237!16s%2Fg%2F11b6n8_6pb!19sChIJla-K1d8p1i0REM_An7XviuQ?authuser=0&hl=id&rclk=1,0,24travel.id,https://24travel.id/museum-mpu-purwa-malang/
